,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes,plot
1245,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
1080,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,1.0
1585,0.023255813953488372,0.040257648953301126,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.3652173913043478,0.0,0.0,0.020876826722338204,0.0,7.770007770007771e-05,1.0,0.8571428571428571,0.5825242718446602,1.0,0.0,0.1111111111111111,0.0,0.0,1.0
897,0.023255813953488372,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.045454545454545456,0.2222222222222222,0.0,0.0,1.0
3825,0.20930232558139533,0.008051529790660225,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.4173913043478261,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.8428571428571429,0.5097087378640777,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3442,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.20833333333333334,0.25106590447832106,0.41025641025641024,0.6666666666666665,0.19883278768530005,0.10256410256410256,0.18789221114802512,0.23809523809523808,0.17477291019891916,0.28695652173913044,0.10714285714285714,0.25,0.04175365344467641,0.25,0.015540015540015542,0.0,0.7999999999999999,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.1875,7.0
905,0.023255813953488372,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.2222222222222222,0.06666666666666667,0.0,1.0
1031,0.03488372093023256,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3138,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.2608695652173913,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.2912621359223301,0.6666666666666666,0.045454545454545456,0.1111111111111111,0.06666666666666667,0.0,7.0
2794,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.1565217391304348,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.4174757281553398,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
2815,0.023255813953488372,0.12077294685990338,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.1825243508144051,0.12820512820512822,0.22480620155038764,0.2857142857142857,0.20926756352765322,0.15869565217391304,0.07142857142857142,0.0,0.04175365344467641,0.25,0.011655011655011656,0.0,0.8571428571428571,0.2912621359223301,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
284,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.5400695447058586,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.2608695652173913,0.3571428571428571,0.375,0.14613778705636743,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.13333333333333333,0.0625,3.0
2319,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8430363787949652,0.9999999999999999,0.926172019195275,0.09523809523809523,0.6484994825802001,0.1565217391304348,0.5357142857142857,1.0,0.5219206680584552,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.13333333333333333,0.375,4.0
2106,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.28307948837871366,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.3130434782608696,0.3571428571428571,0.375,0.14613778705636743,0.0,0.00031080031080031085,0.5,0.8571428571428571,0.0,0.6666666666666666,0.18181818181818182,0.0,0.26666666666666666,0.0625,3.0
737,0.023255813953488372,0.12077294685990338,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.11401671513105721,0.07692307692307693,0.07715023994093761,0.23809523809523808,0.15407611820167874,0.358695652173913,0.0,0.0,0.020876826722338204,0.75,0.0038850038850038854,0.0,0.7999999999999999,0.4854368932038835,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
1945,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2176830632206113,0.3589743589743589,0.18789221114802512,0.23809523809523808,0.3127515235138553,0.3130434782608696,0.3571428571428571,0.20833333333333331,0.04175365344467641,0.0,0.00019425019425019428,0.5,0.8571428571428571,0.4368932038834951,0.6666666666666666,0.13636363636363635,0.0,0.06666666666666667,0.25,5.0
393,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.3333333333333333,0.18181818181818182,0.0,0.3333333333333333,0.0625,9.0
3919,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00019425019425019428,0.0,0.8571428571428571,0.7281553398058253,1.0,0.0,0.0,0.0,0.0,2.0
2053,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.36319824308111515,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.2608695652173913,0.3571428571428571,0.375,0.14613778705636743,0.0,0.00023310023310023313,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.2,0.0625,3.0
4177,0.18604651162790697,0.06763285024154589,0.045453592429166384,0.3026706231454006,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,1.0,2.331002331002331e-06,0.0,0.8571428571428571,0.6601941747572815,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1504,0.20930232558139533,0.08051529790660225,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.40869565217391307,0.0,0.0,0.020876826722338204,0.25,0.015540015540015542,0.0,0.8571428571428571,0.33980582524271846,1.0,0.0,0.0,0.0,0.0,1.0
2318,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8430363787949652,0.9999999999999999,0.926172019195275,0.09523809523809523,0.6484994825802001,0.1565217391304348,0.5357142857142857,1.0,0.5219206680584552,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.13333333333333333,0.375,4.0
3632,0.023255813953488372,0.0644122383252818,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3804347826086957,0.0,0.0,0.020876826722338204,0.25,0.013986013986013988,0.5,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1612,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.2608695652173913,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,3.885003885003886e-05,0.0,0.8571428571428571,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0625,9.0
218,0.0,0.008051529790660225,0.018402920069761457,0.2753709198813056,0.8695652173913043,0.041666666666666664,0.13653003907423072,0.5358974358974359,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.1565217391304348,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.6601941747572815,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
1160,0.0,0.07246376811594203,0.018402920069761457,0.2753709198813056,0.043478260869565216,0.00020833333333333335,0.14833560386102626,0.4615384615384615,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.2608695652173913,0.0,0.0,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.8571428571428571,0.4368932038834951,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.0,0.0,1.0
2084,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.41558045427740614,0.23076923076923075,0.2986341823551126,0.047619047619047616,0.1770725537541681,0.1565217391304348,0.3214285714285714,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.13333333333333333,0.0625,3.0
4378,0.4418604651162791,0.0008051529790660225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.06086956521739131,0.0,0.0,0.020876826722338204,1.0,1.5540015540015543e-05,0.5,0.7999999999999999,0.6601941747572815,1.0,0.2272727272727273,0.1111111111111111,0.0,0.3125,10.0
3892,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.3652173913043478,0.07142857142857142,0.0,0.0,0.0,0.00023310023310023313,0.0,0.8428571428571429,0.2912621359223301,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
3505,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3652173913043478,0.07142857142857142,0.0,0.020876826722338204,0.25,0.011655011655011656,0.0,0.7999999999999999,0.4854368932038835,0.6666666666666666,0.045454545454545456,0.1111111111111111,0.0,0.0,1.0
951,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.7087378640776699,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
4360,0.9069767441860465,0.00644122383252818,0.00623564505522782,0.42522255192878333,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.1565217391304348,0.42857142857142855,0.9749999999999999,1.0,0.25,0.002331002331002331,0.0,0.8571428571428571,0.5436893203883495,0.6666666666666666,0.0,0.0,0.0,0.0,2.0
3193,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,0.25,0.009324009324009324,0.0,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,1.0
1629,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.3652173913043478,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.5825242718446602,0.3333333333333333,0.13636363636363635,0.0,0.13333333333333333,0.1875,9.0
1924,0.03488372093023256,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.6869565217391305,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1900,0.03488372093023256,0.24154589371980675,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.24782608695652175,0.0,0.0,0.020876826722338204,0.75,0.004662004662004662,0.0,0.8571428571428571,0.36893203883495146,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,1.0
624,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.13043478260869565,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
912,0.023255813953488372,0.0322061191626409,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.13636363636363635,0.2222222222222222,0.06666666666666667,0.0625,1.0
2191,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
1373,0.20930232558139533,0.008051529790660225,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.8142857142857143,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
2134,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.13333333333333333,0.375,4.0
2234,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.1565217391304348,0.46428571428571425,1.0,0.4384133611691023,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
4623,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2502592675437705,0.3589743589743589,0.13252122554448137,0.2857142857142857,0.3276992066229734,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,5.0
1003,0.03488372093023256,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0
396,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.3333333333333333,0.18181818181818182,0.0,0.3333333333333333,0.0625,9.0
449,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.2030827419322041,0.46372732958098717,0.6558820793080584,0.09523809523809523,0.34308391548903416,0.1565217391304348,0.3571428571428571,0.3559451219512196,0.3775650491369207,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.2,0.0625,6.0
1961,0.0,0.024798711755233495,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2176830632206113,0.3589743589743589,0.18789221114802512,0.23809523809523808,0.3127515235138553,0.3130434782608696,0.3571428571428571,0.20833333333333331,0.04175365344467641,0.0,0.00019425019425019428,0.5,0.8571428571428571,0.4368932038834951,1.0,0.2727272727272727,0.0,0.2,0.3125,5.0
4226,0.13953488372093026,0.02818035426731079,0.013992318615444728,0.287833827893175,0.0,0.0,0.0,0.0,0.6666666666666665,0.1972466803587043,0.10256410256410256,0.18789221114802512,0.23809523809523808,0.17477291019891916,0.3130434782608696,0.03571428571428571,0.0,0.04175365344467641,0.0,0.0007770007770007771,0.0,0.8571428571428571,0.6601941747572815,0.6666666666666666,0.0,0.0,0.0,0.0,7.0
4284,0.9767441860465116,0.03510466988727858,0.32269915847859026,0.34421364985163194,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,0.5714285714285714,0.4854368932038835,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
2253,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.1565217391304348,0.46428571428571425,1.0,0.4384133611691023,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
4484,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5980582524271845,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3876,0.03488372093023256,0.09057971014492754,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.13043478260869565,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0038850038850038854,0.0,0.7999999999999999,0.6310679611650485,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
2686,0.023255813953488372,0.12077294685990338,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.3652173913043478,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
